timestamp,Open,High,Low,Close,ibs,tag
2025-02-18 05:00:00+00:00,603.7896117473091,604.3925170898438,601.3186288745633,604.3925170898438,1.0,exit
2025-02-19 05:00:00+00:00,602.9989603508419,606.1123628380831,602.4849765652367,605.8158569335938,0.9182590763192535,exit
2025-02-20 05:00:00+00:00,604.4419196559093,604.5803091740476,599.9744236813096,603.29541015625,0.721031054761684,exit
2025-02-28 05:00:00+00:00,578.7635029554216,587.8171578604871,575.6797210871997,587.283447265625,0.9560277342876287,exit
2025-03-05 05:00:00+00:00,569.9964212260836,578.0913631561872,566.4283366011412,576.29248046875,0.8457619316095191,exit
2025-03-07 05:00:00+00:00,564.2736590980126,570.6883208259039,559.0648080255879,569.2353515625,0.8749974049699994,exit
2025-03-13 04:00:00+00:00,552.00772273254,552.6205217060727,543.2999808309211,545.019775390625,0.18451660507051243,entry
2025-03-14 04:00:00+00:00,549.655280917059,557.2857071377122,545.0889095501292,556.2775268554688,0.9173405744414583,exit
2025-03-17 04:00:00+00:00,556.2577597204585,563.097483760462,555.8228643209595,560.5671997070312,0.6521764369293562,exit
2025-03-21 04:00:00+00:00,554.4514658625183,560.0130172119408,553.2122577806573,559.11083984375,0.8673416730430464,exit
2025-03-24 04:00:00+00:00,565.8718856049384,570.1843654190089,565.2770900138521,569.1235961914062,0.7838374372695741,exit
2025-03-25 04:00:00+00:00,570.3331077369899,571.4335099767462,568.7370222712309,570.4917602539062,0.6507494838883401,exit
2025-03-28 04:00:00+00:00,560.6475137101825,561.3811152230641,550.2777985606353,550.8626708984375,0.05267546225905979,entry
2025-03-31 04:00:00+00:00,545.0830251203251,555.869096797962,542.1485586831927,554.5604858398438,0.9046239333201058,exit
2025-04-01 04:00:00+00:00,552.6372621541935,558.0798545049701,548.8997911229003,556.1268310546875,0.7872538163410563,exit
2025-04-02 04:00:00+00:00,550.2579079318416,562.5211054527999,550.019989677278,559.6461791992188,0.7700264276241259,exit
2025-04-03 04:00:00+00:00,540.4037717910755,543.2390654249921,532.06640625,532.06640625,0.0,entry
2025-04-04 04:00:00+00:00,519.1488461365848,521.3298644038904,500.69953122991006,500.9176330566406,0.010571900361048837,entry
2025-04-09 04:00:00+00:00,489.17988772825765,543.8834838867188,488.7932402716448,543.8834838867188,1.0,exit
2025-04-10 04:00:00+00:00,527.5754628052078,528.8939971161361,504.92276379554966,520.051025390625,0.6311006777479077,exit
2025-04-11 04:00:00+00:00,518.4946320364315,531.7987542731261,515.5800119420164,529.3302612304688,0.8477999716462338,exit
2025-04-22 04:00:00+00:00,515.6493966065633,524.7302873126982,514.7075863102422,522.697998046875,0.7972313785151106,exit
2025-04-24 04:00:00+00:00,532.086138426331,542.7036942188355,530.8271442598516,541.9700927734375,0.9382310984308142,exit
2025-04-25 04:00:00+00:00,541.9305048307399,546.2924809922215,538.9960382976576,545.8860473632812,0.9442970162373705,exit
2025-04-28 04:00:00+00:00,546.629614941954,548.7709400601335,540.3146148774163,546.09423828125,0.6834674966906353,exit
2025-04-29 04:00:00+00:00,544.1709145104755,550.6544896169489,543.8140371215516,549.5342407226562,0.836231755860239,exit
2025-04-30 04:00:00+00:00,542.8425243498715,551.7152660165827,536.8447695388113,549.7523193359375,0.8679972330729188,exit
2025-05-02 04:00:00+00:00,559.8543793028188,563.4728911995644,557.5246922514075,561.8668823242188,0.7300008138020866,exit
2025-05-07 04:00:00+00:00,555.3139314189718,558.9522292842823,551.239369394788,556.3052978515625,0.6568158282863118,exit
2025-05-12 04:00:00+00:00,576.4498296839446,577.9666494201874,572.0580835025086,577.9567260742188,0.9983205153150646,exit
2025-05-13 04:00:00+00:00,578.3729977772454,583.9940883741431,577.807972222402,581.7734375,0.6410266442349178,exit
2025-05-15 04:00:00+00:00,580.5045239452851,585.8677897044162,580.0484736048338,585.3622436523438,0.9131262087466427,exit
2025-05-16 04:00:00+00:00,586.1454032115668,589.3673441171694,584.1924403834937,589.0699462890625,0.9425307516018913,exit
2025-05-19 04:00:00+00:00,583.0226313991758,590.3984007939682,583.0226313991758,589.71435546875,0.9072577668031239,exit
2025-05-20 04:00:00+00:00,587.9695461543464,588.9212192076606,584.5096264657933,587.7315673828125,0.7303350752307831,exit
2025-05-27 04:00:00+00:00,581.0101064535629,586.2048566469568,573.4360527249615,586.0462646484375,0.9875797295120059,exit
2025-05-30 04:00:00+00:00,583.8454633007033,586.0264816938155,578.2045855174352,584.301513671875,0.7794693277635928,exit
2025-06-02 04:00:00+00:00,582.6856189346104,587.6721612666921,580.0089171212081,587.5928955078125,0.9896563704124803,exit
2025-06-03 04:00:00+00:00,587.2259796444896,591.9250465362925,586.740159298439,590.943603515625,0.8107108263604583,exit
2025-06-10 04:00:00+00:00,595.0379977498717,598.2599390165404,593.9178092231696,597.8733520507812,0.9109683532838205,exit
2025-06-12 04:00:00+00:00,594.8297142024119,598.5374145507812,594.3439543878563,598.5374145507812,1.0,exit
2025-06-23 04:00:00+00:00,591.6465733053511,597.1152078061239,588.5145735944315,596.7274780273438,0.9549184665645934,exit
2025-06-24 04:00:00+00:00,600.8836010096178,604.3834856367664,599.9688039561656,603.3196411132812,0.7590212385731095,exit
2025-06-26 04:00:00+00:00,605.517034479532,608.8181084243395,604.9005750782753,608.380615234375,0.8883243226496056,exit
2025-06-27 04:00:00+00:00,609.3848675360332,612.8748603878714,607.3465704310272,611.4032592773438,0.7338053680223886,exit
2025-06-30 04:00:00+00:00,613.8592475033348,615.6887204777686,611.5325652115941,614.3265380859375,0.6722493976783225,exit
2025-07-01 04:00:00+00:00,612.8450033281383,615.3009489521946,612.0098276707645,614.127685546875,0.6435064815327038,exit
2025-07-02 04:00:00+00:00,613.7199664131181,616.9514321677677,613.0935543503272,616.9116821289062,0.9896963976718537,exit
2025-07-03 04:00:00+00:00,618.9002703953504,622.7084454552534,618.880365032573,621.7738037109375,0.7558458441002588,exit
2025-07-09 04:00:00+00:00,619.2184771119485,621.1573080723725,617.3690382262929,620.5010986328125,0.8267785912244023,exit
2025-07-10 04:00:00+00:00,620.6403419781,623.2950985850023,619.4571258490619,622.2510986328125,0.727981404762645,exit
2025-07-11 04:00:00+00:00,619.1886122649546,621.2965174183169,617.9855515244625,620.0635986328125,0.6276256461013894,exit
2025-07-14 04:00:00+00:00,619.6061506560952,621.5947448449341,618.2539211725837,621.2467651367188,0.8958401453224477,exit
2025-07-16 04:00:00+00:00,620.1829130237127,621.1672575214722,614.5253596449445,620.66015625,0.9236511489789329,exit
2025-07-17 04:00:00+00:00,620.8391784397268,624.8163671275224,620.6204015046147,624.4583740234375,0.9146815926873952,exit
2025-07-22 04:00:00+00:00,625.5123643014988,626.1387764125508,622.6189860590433,625.2737426757812,0.7542371420196861,exit
2025-07-23 04:00:00+00:00,627.9483971288857,630.59326171875,626.1387689061065,630.59326171875,1.0,exit
2025-07-25 04:00:00+00:00,631.4682494008442,633.9440397736063,631.2196750953526,633.4667358398438,0.8248017464135958,exit
2025-08-04 04:00:00+00:00,622.1018614509808,627.6201983240026,622.0124086950358,627.5704956054688,0.9911368432444271,exit
2025-08-06 04:00:00+00:00,625.462617040701,629.8275961427472,624.5478806448895,629.17138671875,0.875711215071443,exit
2025-08-08 04:00:00+00:00,630.4440623273716,634.0136158764692,630.125879949944,633.5462646484375,0.8797883300552747,exit
2025-08-12 04:00:00+00:00,634.6499701667667,639.1839632015094,633.1585242910344,639.02490234375,0.9736017806963586,exit
2025-08-13 04:00:00+00:00,641.2321859855442,642.5049155421342,639.0149226306152,641.2123413085938,0.6296341378590797,exit
2025-08-14 04:00:00+00:00,639.1242567818475,641.9381347685223,638.6768716045066,641.27197265625,0.7957349411042154,exit
2025-08-18 04:00:00+00:00,639.1938544805789,640.327367802147,638.5177396976476,639.63134765625,0.6153794560515242,exit
2025-08-20 04:00:00+00:00,635.7536294439067,636.0120957287904,629.3404006137462,634.470947265625,0.7690019647795006,exit
2025-08-22 04:00:00+00:00,634.1230118894028,642.8131599802851,633.6159105915494,641.6299438476562,0.8713510874155442,exit
2025-08-26 04:00:00+00:00,638.5376929659955,641.8288143683822,637.9112808564007,641.4807739257812,0.9111582730469434,exit
2025-08-27 04:00:00+00:00,640.8941330732226,643.6781530071313,640.7449642231398,642.9423828125,0.7491568907371617,exit
2025-08-28 04:00:00+00:00,643.548887361664,645.7761033013204,641.6597591604225,645.2192993164062,0.8647333736307345,exit
2025-09-02 04:00:00+00:00,633.8644298326893,636.8373685858147,631.2991262066306,636.61865234375,0.9605080046899398,exit
2025-09-03 04:00:00+00:00,639.0049424066366,640.5361988813526,636.8075845104526,640.06884765625,0.8746582031249981,exit
2025-09-04 04:00:00+00:00,640.7449431803722,645.4480098993379,639.8401594892221,645.4181518554688,0.9946756704110249,exit
2025-09-08 04:00:00+00:00,644.9209975333657,646.1340715853498,643.5389099622073,645.1298217773438,0.6130299558029012,exit
2025-09-09 04:00:00+00:00,645.2689866211995,647.148222783044,643.5289666240282,646.6212768554688,0.8544049096213794,exit
2025-09-11 04:00:00+00:00,650.4493620868353,654.5757199134183,649.8627606991871,653.8796997070312,0.8523177955189246,exit
2025-09-15 04:00:00+00:00,655.8782140097094,657.2701936656516,655.5799369896564,657.1409301757812,0.9235243429556292,exit
2025-09-17 04:00:00+00:00,656.2461210913638,657.9463305061431,650.5686620900484,655.4208374023438,0.6576841135486804,exit
2025-09-19 04:00:00+00:00,660.3786700487054,662.5921003065068,658.4244226642126,661.74462890625,0.796656202088051,exit
2025-09-22 04:00:00+00:00,660.2490220888672,665.3239917254978,660.2190812650523,664.8753662109375,0.9121188279331516,exit
2025-09-25 04:00:00+00:00,656.0016057727498,657.4672457066506,652.4819765077987,656.1112670898438,0.728002929687504,exit
2025-09-26 04:00:00+00:00,657.5669862915963,660.4185456623683,655.9417836675868,659.8701782226562,0.8775080202272858,exit
2025-09-30 04:00:00+00:00,660.976860345401,664.6859320813617,659.6607420426623,664.21728515625,0.9067404572757286,exit
2025-10-01 04:00:00+00:00,661.2161783670498,667.3979243492374,661.1065170498754,666.4806518554688,0.8542023350067178,exit
2025-10-02 04:00:00+00:00,668.4747085274895,668.5943501107935,664.8155382515555,667.248291015625,0.6437877445849043,exit
2025-10-06 04:00:00+00:00,669.6412668959266,670.5286593813627,667.4876574687494,669.6312866210938,0.7049088471313187,exit
2025-10-08 04:00:00+00:00,668.2753327277967,671.2266339865188,667.4477610054765,671.1268920898438,0.9736053852099792,exit
2025-10-10 04:00:00+00:00,670.1497521868876,671.9643973425017,650.9166069608107,651.0960693359375,0.008526423528188592,entry
2025-10-13 04:00:00+00:00,658.7036354539871,663.170417127303,657.8262232173948,661.0865478515625,0.610068550866573,exit
2025-10-14 04:00:00+00:00,655.2338407773344,663.8683609233883,651.2456255038628,660.2789306640625,0.7156376854914115,exit
2025-10-17 04:00:00+00:00,657.5570092911896,663.7985760836355,656.2010306703355,662.4326171875,0.8202104993351849,exit
2025-10-20 04:00:00+00:00,665.3539499346838,670.2295576279439,665.3041094156895,669.3222045898438,0.8157826457615213,exit
2025-10-23 04:00:00+00:00,666.1515932793667,670.7280970890292,665.8325287543602,669.7808837890625,0.8065161723392092,exit
2025-10-27 04:00:00+00:00,680.7185156175003,683.5202343374859,680.1103274099472,683.2211303710938,0.9122838327414187,exit
2025-10-29 04:00:00+00:00,686.6908448301914,687.6679989086465,680.8581046045199,685.3648071289062,0.6617874409086529,exit
2025-11-06 05:00:00+00:00,674.4769688014325,675.384321857154,666.7498016918889,668.3351440429688,0.18360514779470152,entry
2025-11-07 05:00:00+00:00,665.9421818455136,669.1028862313885,659.2619700189845,668.9931640625,0.988850411229979,exit
2025-11-10 05:00:00+00:00,675.2447347362015,680.1701831536659,673.0412846911101,679.432373046875,0.8965043322378317,exit
2025-11-11 05:00:00+00:00,677.9467300747958,681.5560598909952,676.7302928180768,680.9877319335938,0.8822305451519047,exit
2025-11-12 05:00:00+00:00,682.7724572806613,682.9420002443612,678.9438047256676,681.3666381835938,0.6059817351598095,exit
2025-11-14 05:00:00+00:00,663.4196879466924,673.669369761962,661.3159189526839,669.9503784179688,0.6989512160278254,exit
2025-11-20 05:00:00+00:00,670.9274443593279,673.5696612658603,649.969414909385,650.6075439453125,0.027039083672632573,entry
2025-11-24 05:00:00+00:00,660.7375826041805,668.0858642133718,659.6408477705503,666.759765625,0.8429726457786813,exit
2025-11-25 05:00:00+00:00,666.6600618545837,674.2177464111714,662.5222643995295,673.03125,0.898550875458542,exit
2025-11-28 05:00:00+00:00,678.8540116786253,681.6557303234264,678.4950869285864,681.3765869140625,0.9116814602306589,exit
2025-12-03 05:00:00+00:00,678.5648962284573,682.8920755410956,677.6874840363832,681.8751220703125,0.8046045554464195,exit
2025-12-04 05:00:00+00:00,683.2809493981625,683.3507504660292,679.3326553413237,682.3736572265625,0.7568267526920843,exit
2025-12-10 05:00:00+00:00,680.5490620813229,686.9401503769751,679.3027447895911,685.5443115234375,0.8172365160437005,exit
2025-12-11 05:00:00+00:00,683.1214313379483,687.2193077079016,680.1601500103427,687.1395263671875,0.9886981784325737,exit
2025-12-16 05:00:00+00:00,677.2288588584025,679.0734449717613,672.9913800472318,676.8699340820312,0.6377034909898586,exit
2025-12-17 05:00:00+00:00,677.8869129385677,678.4352803496147,669.2225131069573,669.4219360351562,0.021646365630031843,entry
2025-12-19 05:00:00+00:00,676.5900268554688,681.0900268554688,676.469970703125,680.5900268554688,0.8917762071471035,exit
2025-12-22 05:00:00+00:00,683.9400024414062,685.3599853515625,680.5900268554688,684.8300170898438,0.8888945758851454,exit
2025-12-23 05:00:00+00:00,683.9199829101562,688.2000122070312,683.8699951171875,687.9600219726562,0.9445752223616143,exit
2025-12-24 05:00:00+00:00,687.9500122070312,690.8300170898438,687.7999877929688,690.3800048828125,0.8514825557972766,exit
2026-01-06 05:00:00+00:00,687.9299926757812,692.3200073242188,687.780029296875,691.8099975585938,0.8876625035290322,exit
2026-01-08 05:00:00+00:00,688.8200073242188,690.6199951171875,687.489990234375,689.510009765625,0.6453726453726454,exit
2026-01-09 05:00:00+00:00,690.6300048828125,695.3099975585938,689.1799926757812,694.0700073242188,0.7977179042953582,exit
2026-01-12 05:00:00+00:00,690.6799926757812,696.0900268554688,690.6300048828125,695.1599731445312,0.8296611779961323,exit
2026-01-14 05:00:00+00:00,691.0,691.719970703125,686.0399780273438,690.3599853515625,0.7605656504873147,exit
2026-01-20 05:00:00+00:00,681.489990234375,684.77001953125,676.5700073242188,677.5800170898438,0.12317173927606458,entry
2026-01-21 05:00:00+00:00,679.6500244140625,688.739990234375,678.1300048828125,685.4000244140625,0.6852054258660562,exit
2026-01-26 05:00:00+00:00,690.489990234375,694.1300048828125,689.9199829101562,692.72998046875,0.6674543688475869,exit
2026-01-27 05:00:00+00:00,694.1799926757812,696.530029296875,693.5700073242188,695.489990234375,0.6486380600861908,exit
2026-01-29 05:00:00+00:00,696.3900146484375,697.0599975585938,684.8300170898438,694.0399780273438,0.7530642392302471,exit
2026-01-30 05:00:00+00:00,691.7899780273438,694.2100219726562,687.1199951171875,691.969970703125,0.6840560247238794,exit
2026-02-02 05:00:00+00:00,689.5800170898438,696.9299926757812,689.4199829101562,695.4099731445312,0.7976008582295764,exit
2026-02-06 05:00:00+00:00,681.4600219726562,692.3099975585938,680.8499755859375,690.6199951171875,0.8525306107232067,exit
2026-02-09 05:00:00+00:00,689.4199829101562,695.8699951171875,688.3400268554688,693.9500122070312,0.7450211151729337,exit
